jobid,jobtitle,company,category,experience,chunk_id,chunk_text
81016900144,Bluetooth Stack Test Engineer - Testing & Verification,Strivex Consulting Pvt Ltd,Testing,5 - 10 yrs,412,scripting ATT GATT GAP L2CAP RFCOMM SDP SMP Desired Candidate Profile Education- UG: Any Graduate - Any Specialization Doctorate:Doctorate Not Required Company Profile: Strivex Consulting Pvt Ltd leading client of Strivex Consulting Pvt Ltd Photo 1
71016902339,Big Data Test Engineer,Bob Technologies,Testing,6 - 10 yrs,413,"Job Title: Big Data Test Engineer Company: Bob Technologies Category: Testing Skills: IT Software - DBA Experience: 6 - 10 yrs Education: UG: Any Graduate - Any Specialization Doctorate:Doctorate Not Required Industry: Recruitment / Staffing Location: Bengaluru Job Description: Job Description Responsibilities: - Providing feedback on feature specification and design based on product requirements - Test plan development and effort estimation - Assign tasks and monitor team members - Providing feedback in the review of development code and unit tests - Test case development, debugging and execution within multiple contexts of the product - Enhance and integrate existing test automation suite - Defect reporting and product feedback based on requirements - Signoff on feature set based on customer requirements and product exit criteria Experience: - 6 to 10 years of total software/product testing experience - 2+ years of test driven development or test automation/scripting experience Regards Shinu"" Salary: Not Disclosed"
71016902339,Big Data Test Engineer,Bob Technologies,Testing,6 - 10 yrs,414,"by Recruiter Industry: Recruitment / Staffing Functional Area: IT Software - DBA , Datawarehousing Role Category:Programming & Design Role:Testing Engineer Keyskills Big Data Test Engineer Big Data SQL Big data testing Hadoop Selenium automation Ruby Java scripting Desired Candidate Profile Experience : 6 to 10yrsJd : Required skills:- Strong SQL skills- Worked on Hadoop eco system/Big data testing- Have Worked on Selenium automation tool with Ruby/Java scripting- Excellent communication skills and self-driven- Have lead a team of minimum 10 Test engineers- Exposure to / Understanding of telecom domain would be a plus Education- UG: Any Graduate - Any Specialization Doctorate:Doctorate Not Required Company Profile: Bob Technologies Bob Technologies Photo 1"
101016002078,Openings for Position of Test Engineer- Manager for Bangalore Location,ManpowerGroup Services India Private Limited hiring for MNC,Testing,6 - 10 yrs,415,"Job Title: Openings for Position of Test Engineer- Manager for Bangalore Location Company: ManpowerGroup Services India Private Limited hiring for MNC Category: Testing Skills: IT Software - QA & Testing Experience: 6 - 10 yrs Education: UG: Any Graduate - Any Specialization PG:Any Postgraduate Doctorate:Any Doctorate - Any Specialization Industry: IT-Software / Software Services Location: Bengaluru Job Description: Job Description Dear Candidates, We have an immediate job Openings for the position of TEST ENGINEER ( Manager Position ), interested candidates can take up the F2F interview Tomorrow (12.10.2016) to (14.10.2016) that has been scheduled and confirmed for the role of Test Engineer"" requirement with our client MNC. Interested Candidates can kindly drop me your resume to my mail id BY Today to confirm your schedule for F2F interview. Please find the details below. Current Location: KTPL,Bangalore Experience level: 6-10 yrs CTC: Open(Based on interview performance) Contract period: 1 year (NO"
101016002078,Openings for Position of Test Engineer- Manager for Bangalore Location,ManpowerGroup Services India Private Limited hiring for MNC,Testing,6 - 10 yrs,416,"BOND SIGNING) Detailed Job description: 1. Expertise in Manual/Automation testing 2. Expertise in writing test cases based on the Requirement documents, Functional Specifications and use cases. 3. Good exposure on all the phases of SDLC and STLC. 4. Good knowledge on the test management tools: HP ALM / QC 5. Good communication, inter personal skills and reasoning skills. 6. Experience in SAP based application testing desirable 7. Knowledge of supply chain domain desirable 8. Experience in effort estimation by analyzing project requirements 9. Expertise in developing test plan In this role, the candidate is expected to 1. Understand the testing effort by analyzing the requirements of project. 2. Estimate and obtain management support for the time, resources and budget required to perform the testing. 3. Organize the testing kick-off meeting 4. Define the Testing Strategy 5. Develop the test plan for the tasks, dependencies and participants required to mitigate the"
101016002078,Openings for Position of Test Engineer- Manager for Bangalore Location,ManpowerGroup Services India Private Limited hiring for MNC,Testing,6 - 10 yrs,417,"risks to system quality and obtain stakeholder support for this plan. 6. Ensure content and structure of all Testing documents / artifacts is documented and maintained. 7. Document, implement, monitor, and enforce all processes for testing as per standards defined by the organization. 8. Check / Review the Test Cases documents. 9. Keep track of the new requirements / change in requirements of the Project. 10. Escalate the issues about project requirements (Software, Hardware, Resources) to Project Manager 11. Organize the status meetings and send the Status Report (Daily, Weekly etc.) to the Client 12. Attend the regular client call and discuss the weekly status with the client. 13. Communication with the Client (If required). 14. Act as the single point of contact between Development and Testers. 15. Track and prepare the report of testing activities like test testing results, test case coverage, required resources, defects discovered and their status,"
101016002078,Openings for Position of Test Engineer- Manager for Bangalore Location,ManpowerGroup Services India Private Limited hiring for MNC,Testing,6 - 10 yrs,418,performance baselines etc. 16. Ensure the timely delivery of different testing milestones. Regards Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - QA & Testing Role Category:Programming & Design Role:Testing Engineer Keyskills Test Engineering Testing Manager Desired Candidate Profile Please refer to the Job description above Education- UG: Any Graduate - Any Specialization PG:Any Postgraduate Doctorate:Any Doctorate - Any Specialization Company Profile: ManpowerGroup Services India Private Limited MNC MNC Photo 1
111016000647,Manual Tester\test Engineer,Bharat Recruitment hiring for US Based MNC,Testing,0 - 5 yrs,419,"Job Title: Manual Tester\test Engineer Company: Bharat Recruitment hiring for US Based MNC Category: Testing Skills: IT Software - Application Programming Experience: 0 - 5 yrs Education: Not specified Industry: IT-Software / Software Services Location: Bengaluru, Mumbai, Chennai, Pune, Hyderabad, Cuttack, Dadra and Nagar Haveli, Delhi NCR, Kochi Job Description: Job Description This person is responsible for creating an end-to-end test plan; executing the plan and managing all activities in the plan to ensure that all the objectives are met and that the solution works as expected. The solution should be tested in terms of Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - Application Programming , Maintenance Role Category:Programming & Design Role:Testing Engineer Keyskills Manual Testing Test Engineering Test Planning Desired Candidate Profile Please refer to the Job description above Company Profile: Bharat Recruitment US Based MNC Bharat Recruitment :- We Are Hiring"
111016000647,Manual Tester\test Engineer,Bharat Recruitment hiring for US Based MNC,Testing,0 - 5 yrs,420,Fresher And Experienced Candidates Photo 1
101016900142,Quality Assurance Engineer/lead - Automation Testing,Squareroot Consulting Pvt Ltd,Testing,5 - 10 yrs,421,"Job Title: Quality Assurance Engineer/lead - Automation Testing Company: Squareroot Consulting Pvt Ltd Category: Testing Skills: IT Software - QA & Testing Experience: 5 - 10 yrs Education: UG: B.Tech/B.E. - Any Specialization PG:Any Postgraduate Doctorate:Doctorate Not Required Industry: IT-Software / Software Services Location: Bengaluru Job Description: Job Description We build apps used by millions of people, and we take great pride in our work of enabling the world to paperless while doing business. This means excellent quality coverage thorough QA and an engineering organization built around rapid releases for new features and enhancements Responsibilities : - Lead the test effort from planning and organization to execution and delivery. Develop effective test strategies - Write or contribute to test plans and/or test cases for assuring quality of mobile applications. - Write and maintain automation scripts, thereby reducing the time and effort to certify releases. - Work with development teams to"
101016900142,Quality Assurance Engineer/lead - Automation Testing,Squareroot Consulting Pvt Ltd,Testing,5 - 10 yrs,422,"evaluate testability of new features/implementations. - Use your knowledge of testing and testability to influence better software design, promote best engineering practices, bug prevention strategies, testability, and other quality attributes across products. - Demonstrate intuition and knowledge about how to break software by finding bugs, and apply this knowledge with measurable result, impacting the quality of the product. - Provide customer support on software issue resolution via e-mail or remote access. Salary: Not Disclosed by Recruiter Industry: IT-Software / Software Services Functional Area: IT Software - QA & Testing Role Category:Programming & Design Role:Team Lead/Technical Lead Keyskills QA Automation Testing Quality Assurance Engineering Test Cases Mobile Applications Software Design Customer Support Testing Desired Candidate Profile Preferred Qualifications :- BS/BE degree in engineering or equivalent practical experience.- 3 years of experience executing tests and automating test cases.- 2 years of experience in testing mobile applications.- Experience with test methodologies, writing test"
